tweet,hatespeech
"Ele age que nem um mlk de 20 poucos anos, mss ele tem uns 40 e ja é divorciado. É feio falar isso, mas o cara é tao irritante e desnecessário que minha única felicidade é saber que a mulher dele largou ele. Ele é porco por natureza.",1
Mais um pirado igual a mulher kkk esse tem que se internar junto com ela kkkk,1
USER USER Wn diabólico,1
USER USER USER BUNDAO,1
"USER só pode ser hetero, e aprender a respeitar hetero, claro. defende que teve uma criação conservadora e pede respeito pelo direito de discriminar, oprimir e ofender, mas quando vê crianças sendo ensinadas a respeitar os outros acham isso um absurdo. A estupidez desse povo não tem limite.",1
O comunismo USER até hoje e pq não é criminalizado igual ao Nazismo?,1
"USER USER Tragédia de que? Se for falar de mortes por covid,você acha mesmo que morreram tudo isso que falam? Vários casos ae de pessoas morrendo até de tiro e o óbito sendo covid... Os governantes lucrando cada vez mais com gasolina que o cara já abaixou a muito tempo! Povo ignorante!",1
"Simplesmente o pau torou na praça hoje, clima hostil e brigas a todo momento, polícia teve que intervir. URL",1
Kkkkkkkkkk bandido bom é bandido morto kkkkk,1
"USER Primeiramente vai se fuder, animal de tetas",1
Sou cristã e super curti o video e antes que vocês seus loucos venham falar besteira só digo uma coisa: Amai ao proximo como a si mesmo ;) E mais uma coisa sobre a propaganda da boticario: USER USER,1
USER USER NO PAU?!?!,1
"Por que meu amigo? Acho q isso n te interessa né? Então cuida da sua vida, que eu cuido da minha menstruação idiota!",1
"Além de ter sido totalmente escrita e vazia, ela mesma não tinha os dados q ela cobrava, é muito fácil ter uma conversa onde só a outra pessoa precisa estar baseada em dados. A mina foi muito idiota, foi arrogante, criticando algo a nem ela mesma sabe.",1
"USER Anda a opinar sobre algún tema que conozcas, retardada",1
"Pela repercussão vim procurar pensando que ela tinha feito uma festança, puta exagero desse povo",1
"Povo ignorante bota um sujeito assim pra fazer fazer e votar lei, depois reclama que a lei não presta. URL",1
kkkkkkkkkkkkkkkkkkkkk USER kkkkkkkkkkkkkkkkkkkkkkk esses oralhes me matou.....igualzinho o USER,1
"Vi umas postagens sobre a 2ºTemp de bridgerton e agora só consigo ficar preocupada, porque minha mãe assiste a série junto comigo… onde eu vou enfiar minha cara quando as putaria começar????????",1
"caralho eu tenho q fazer alguma coisa mt importante, mas eu esqueci o que é então n deve ser importante",1
eu sos tik toker? no por por tu tic en el ojo gordo boludo,1
"Se nois colhe o que planta; eu devo ter plantado um pedaço de merda, regado com mijo, fertilizado com bosta mole, pqp.",1
USER Pra mim tinha que cortar tudo tá esses parasitas André! Aqui pra nós..oh mulher estranha parece uma sapa!,1
"Mis fetiches están a discusión pero esta proibido las cosas asquerosas o muy fuertes (gore,orinar, defecar, etc),y porfavor sean respetuosos",1
joguei URL HASHTAG 4/6 🔥 1 🟨⬛⬛⬛⬛ 🟨🟩⬛⬛⬛ ⬛🟩🟩🟩🟩 🟩🟩🟩🟩🟩 eita chute desgraçado eu não fiz ontem agr eu perdi minha pontuação 😭😭,1
ñ sei pq eu to aq chaw ta mi enjuando esse idiota so fala map das coisas partiu whindersson nunes e USER USER,1
RT USER: o george puxando um ei bylsinaro vai toma no cu no palco caralhooooooo,1
"USER USER Não irei te dar xingo por esse apelido agora Matheus, amanhã quando eu amarrar esse braço eu te pago poc cretina",1
brocolis é muito boooom pqp,0
"RT USER: USER TAN MARICA,COBARDE MINTIÓ Y DIFAMO A LOS ENEMIGOS DE SENDERO. ESTE COIMERO, TERRUCO ESCONDIDO EN TRAICI…",1
USER USER USER Terrorista só se eu fosse vc!,1
"USER, agora fudeu! Não sei se vou morrer de coronavírus ou de uma bala de fuzil. Se o coronavirus me pegar, tô no caixão. Se o exército me pegar tô na prisão. Pois eu vou fugir para as montanhas, pois vou esperar Jesus voltar 😕",1
"Essa menina só fala merda .. enganar gente burra é fácil, basta falar bonitinho mas sem conteúdo nenhum. Boa USER... Você não tem o estudo que ela tem mas enxerga melhor a realidade do que essa hipócrita",1
RT USER: soraya bêbada é o próprio diabo namoral pqp ariana desgraçada cara,1
Tem que morre esse USER fala sério ele é quase tudo de ruim.😠😠,1
"Eu não aguento mais ver judeus se fazendo de vítima 80 anos depois de tudo. De lá pra cá as ditaduras de esquerda mataram em média de 100 milhões de pessoas e continuam morrendo... na Palestina, na África, no Brasil!",1
"Que merda, porque esses pensamentos me fazem ficar tão mal..??!",1
🐵🙈🙉🙊= coisa de gayzao,1
transa n sei mas se vc quiser vir aqui pra transa ok,1
Hoje é dia de São Paulo caraio,0
"USER USER USER perfeita idéia , eu ganho com o meu emprego, USER ganha como empregadora, impostos serão pagos de ambos lados.... ramo empresarial movimentando economia ... Funcionários públicos (ou patrocinados) fazem o que além de sugar dinheiro público?",1
É a USER de todo mundo odeia o Chris USER,0
Viciado-Vampiro vampiro vampiro omg vampiro vampiro vampiro USER a boca porra,1
"Fodace se foi nos pênaltis, o Corinthians cresce dessa forma, Vamo porra",1
a bixa canta tá???!!! HASHTAG,1
"pau es a la unica que le digo te amo, previlegios",1
USER sabe que USER tava cágado de bêbado e se USER mal pore. Sua humildade é zero meu jovem e hoje vocecta pagando pelo que você é não pelo que você fala,1
vo negativa até morre,1
O presidente é quem manda no país e ele não prendeu ninguém em casa. O povo tem q ir às ruas mostrar que escolheu Bolsonaro e essa corja deve jairseacostumando kkkkk,1
"Até demorou para dar uma merda grande... O USER sempre bebendo e fumando maconha, uma hora ele iria falar uma merda monumental... Foi irresponsável não pensou nos 80 funcionários diretos que o USER mencionou!",1
"USER CHINGO, manda a MERDA",1
"Esta ferida ainda esta aberta sobre o nazismo! Sou descende de judeu que foi terrível meu avô tinha muitas sequelas. Mais sei que USER atingiu so os judeus , mulheres alemães foram estupradas e mortas , muitos alemães foram mortos depois da guerras sem ter nada a ver com o nazismo. O tempo USER vai curar está ferida.",1
"Quando eu era de menor, assistia filmes de terror e ouvia historias de folclore. A noite sozinho no meu quarto morria de medo de levantar, ir ao banheiro e andar escuro. Certo noite criei coragem e levantei liguei a luz, olhei de baixo da cama e no armário e o que eu encontrei?? USER USER. Da mesma forma que ia a igreja e orava, e não ouvia nem respostas, e nem sinal. USER, demônio, saci pererê. NADA DISSO USER. O que deveria existir e o amor e o respeito entre nós que estamos vivos. E que homens tenham direito de receber um maldito perfume seguido de um abraço de outro homem, sem represálias como no belo video acima.",1
"Nunca vi alemão pedir nazismo de volta, nem USER fascismo, nem USER fascismo de Pinochet, nem USER fascismo de Franco. É só brasileiro USER pede ditadura. País merdinha, viu",1
USER Alô Baianos não caiam na narrativa dos vagabundos esquerdopatas petistas .. eles estão de olho no seu VOTO! o que vcs estão vivendo é o retrato da gestão de 20 anos do PT e LulaLadrão!! Não caiam na conversa da imprensa esquerdopata!! HASHTAG,1
USER por favor renova está bosta de robo do jogo,1
USER mds como diabos esse cabaco tem fã?,1
"USER USER Ela não quer emagrecer mano,se ela quisesse ela já teria emagrecido caralho",1
"USER ver um presidente da República em que a história mesmo Mostra que foi o maior líder do país, o maior administrador do mundo referência por sua competência, ser tão atacado por uma juíza sem educação uma juíza que age com intenção de condenar o reu , triste essa é a cara da justiça criminosa do país, mostra apenas o quanto e tão parcial são nossas leis . Agora pergunto, se o país fosse sério esses juízes deveriam pagar pelos erros também, já que ela é tão dentetora da verdade agora deve arcar com as consequências de seus atos . USER, vergonhoso tenho nojo da justiça brasileira .",1
RT USER: USER 🙌👊👍👌👋💯👏🙏 Bravo bravo bravo! Ese sujeto psicópata que invade PALACIO se debe poner en su lugar!!El no es n…,1
USER Outro defensor de assassinos dos bens públicos brasileiros!!!,1
USER Kkkk homem lindo viu pqp,0
"Apesar que se Lina indicar um dos meninos ia ser um soco na boca do estômago deles e mais que nunca Arthur teria razão. Velho, esse FDP joga muito. Tem visão de jogo demais. É egoísta. É menino criado com vó. Mas tem visão de jogo pra caralho! HASHTAG",1
"não sei se as pessoas que me seguem já perceberam, mas, elas não podem comentar, nem reagir nenhum dos meus stories, porque eu tirei essa opção do meu insta, ai veio um corno infeliz e colocou a opção de curtir stories...pra que mano?? só me diz pra que????",1
"Nossa mulher que nojo de vc, a senhora está cometendo um crime sabia? Além disso não tem o mínimo de empatia, você é uma pessoa mal amada onde já se viu falar assim? Saiba que ninguém é melhor que ninguém, o amor é livre e tem que ser vivido.",1
"USER USER ela e linda USER, e você e hipócrita USER",1
USER USER Una vez que no es feminazi y la tratas así (?),1
"Eu achei que a empresa fosse um Fast-food, mas pelo jeito mudaram de atividade, falando de sexualidade...o que é pior ...com crianças, nossos filhos!!. Quem autorizou ??????",1
vê esse guri hj só me fez sentir mais nojo da cara dele do q eu já tinha,1
"Se um dia, SE, eu tiver um filho Ele vai se chamar Felipe Arrascaeta Fodace",1
"Nossa que linda...pode atirar a primeira pedra, SANTA,nunca pecou né....Para de usar nome de USER pra esconder esse preconceito ridículo e nojento dentro de você....é pecado amar? Por um acaso o inimigo ia cria uma coisa tão bonita,sabendo que ele veio pra mata,destruir família....me poupe,se poupe... Leia a Bíblia novamente só que com atenção....o único poder que o ser humano tem é de PERDOAR!! E NÃO USER USER! aliás já que citou tanto versículos devia saber que lá também diz ""AMAR O USER USER A USER USER""! ""NÃO USER PARA NÃO SER USER""!! você só cita oq te convém!! Não sei que USER é esse que você segue,que odeio amor!! Não foi esse amor que USER deixou na terra.... USER E ACABOU!!!!!!",1
"Acá un compañero de los más viejos, se compró un lote de 4 mil metros en 2 meses. 3 casas tiene, no usa ninguna. Un hijo de puta. URL",1
"USER***** Você não gosta? respeita, porém você gostaria que alguém dissesse que não gosta de você e sua mulher por vocês serem heteros? que isso é errado? que isso é feio e nojento? pense a respeito... Se existe mídia anti preconceito é por que o preconceito ainda existe",1
"USER No tienes el menor rescoldo de dignidad, eres un cínico, corrupto, ignorante, mentiroso, estás resentido porque perdiste privilegios, estás enfermo de odio, y ni siquiera te das cuenta de que estás muy lejos de ser inteligente... Otros te apoyan por sumisión, por conveniencia...",1
"USER Chusa, de acuerdo con que Lasso es un traidor;pero no cree que se le fue la mano con el racismo. Simple son asambleistas corruptos lo demas es racismo.",1
"De la realidad mexicana de los gobiernos traidores y corruptos de antes de la titánica lucha para transformar a la nación mexicana con nuestro Gran Presidente AMLO y nosotros el pueblo mexicano obradorista dispuestos a todo por desterrar a los traidores, simuladores y corruptos. URL",1
Puro lixo,1
Vc tinha que ter vergonha de defender um cara desse🤢🤮,1
"Eu amo o USER desde criança, e realmente não sei o que pensar sobre essa situação toda, mas uma solução cômica que o USER já citou certa vez: "" Procuramos subtitutos para o USER, dentre os requisitos está ser maconheiro, e burro"". Kkkk bons tempos foram esses de Flow com o gordinho maconheiro mais engraçado e liberal de direita que eu já conheci, um cara já mudou o mundo e o futuro. USER USER, eu te amo",1
USER pq USER não volta cara pq USER virou a tragédia q USER e hoje o hipócrita o mentiroso petista,1
"USER acho que USER de ser hetero gay ou USER mais oque, crianças nao precisam ser expostas a esse tipo de assunto, porque de novo, são CRIANÇAS",1
USER assumir e prender todos até esse lixo de PRESIDENTE...que tá zuando do Brasil e seu. Povo,1
eu só n esqueço a cabeça pq tá grudada pqp,1
USER NÃO TEM VIDA SEU PEIDO DO CAPETA!!!! USER,1
USER USER USER USER USER Ven a verme so mongo,1
"USER USER USER USER USER Bunda mole, tu deixou teu time jogar 5 vezes a série B kkkk, torcida mais frouxa e covarde que existe. Tirou o pau do Flamengo da boca já? Atomozinho penta série B",1
"Família tradicional pra que ? Nem USER tinha uma, O filho bastardo, a esposa infiel, e o marido corno.",1
Lata do lixo para o Monark. Triste será se ele ñ responder criminalmente.,1
Homem que é Fãn de Crepusculo é GAY!,1
USER USER: SUA USER PRA USER SECOU.,1
"Esse concerteza é o pior de todos seus videos! USER, eu não curto crepúsculo, mais você não ta sabendo entende cinema com vida real, fala como se fosse USERdo verdade! EsUSERda um pouco mais de marking e cinema e depois vem fazer essas suas criticas idiotas e de mal gosto, e pra USER USER USER USER sabe USERdo sobre o filme, pUSER vc vai no cinema na semana da estreia vê o filme? (USERuem procura acha) e vai faze alguma coisa na vida, cuida dela por exemplo! Abraços ;)",1
o entrevistador careca fez uma cara na hora do poema kkkk morri di rir kkkkkk,1
"USER Chupa essa, Rede Globo!",1
"USER não defendeu o nazismo, na minha opinião, mas ele falou merda, e pela relevância que ele e o programa tem, ele devia ter mais cautela, agora vai pagar pela irresponsabilidade, na década do cancelamento por coisas mínimas, essa não ia passar em branco, e ele mais que ninguém sabe disso.",1
Parece Ate que USER e USER dele Achei isso USER e USER da parte USER😱😕,1
